title,city,date,detailLink,,,,
Dany Genius Youth TAB M30,Karachi,12:16 AM,http://olx.com.pk/item/dany-genius-youth-tab-m30-IDTKu0l.html#4df6382dc3,,,,
Samsung Galaxy S Advance,Peshawar,12:16 AM,http://olx.com.pk/item/samsung-galaxy-s-advance-IDTKu0X.html#4df6382dc3,,,,
motorola droid razr xt912 good condition set,Karachi,12:16 AM,http://olx.com.pk/item/motorola-droid-razr-xt912-good-condition-set-IDTKu19.html#4df6382dc3,,,,
Samsung Galaxy S Advance,Peshawar,12:16 AM,http://olx.com.pk/item/samsung-galaxy-s-advance-IDTKu37.html#4df6382dc3,,,,
iphone 4s black anda condition,Faisalabad,12:16 AM,http://olx.com.pk/item/iphone-4s-black-anda-condition-IDTKu5d.html#4df6382dc3,,,,
Apple iPhone 6 Plus (Gold)(Used) 128 GB,Karachi,12:16 AM,http://olx.com.pk/item/apple-iphone-6-plus-goldused-128-gb-IDTKu6T.html#4df6382dc3,,,,
samsung galaxy s3,Faisalabad,12:16 AM,http://olx.com.pk/item/samsung-galaxy-s3-IDTKu9d.html#4df6382dc3,,,,
Samsung Grand prime gray color with 5 m0nth warrnty(gray),Islamabad,12:16 AM,http://olx.com.pk/item/samsung-grand-prime-gray-color-with-5-m0nth-warrntygray-IDTKub5.html#4df6382dc3,,,,
Iphone 6s 16gb rose gold,Karachi,12:16 AM,http://olx.com.pk/item/iphone-6s-16gb-rose-gold-IDTKRIT.html#4df6382dc3,,,,
Injoo android phone,Karachi,12:16 AM,http://olx.com.pk/item/injoo-android-phone-IDTKRJh.html#4df6382dc3,,,,
Lg f160K in very good condition,Peshawar,12:16 AM,http://olx.com.pk/item/lg-f160k-in-very-good-condition-IDTKRJp.html#4df6382dc3,,,,
selfie stick with cable wire,Karachi,12:16 AM,http://olx.com.pk/item/selfie-stick-with-cable-wire-IDTLg6T.html#4df6382dc3,,,,
Qmobile a290 good condition 5 monuth warrant,Karachi,12:16 AM,http://olx.com.pk/item/qmobile-a290-good-condition-5-monuth-warrant-IDTLgeB.html#4df6382dc3,,,,
Huawei g610 1gb ram,Sialkot,12:16 AM,http://olx.com.pk/item/huawei-g610-1gb-ram-IDTLpyj.html#4df6382dc3,,,,
Q mobile A10 with box and charger,Mirpur,12:16 AM,http://olx.com.pk/item/q-mobile-a10-with-box-and-charger-IDTKtZp.html#4df6382dc3,,,,
Iphone 4s black colr,Gujranwala,12:16 AM,http://olx.com.pk/item/iphone-4s-black-colr-IDTKu0t.html#4df6382dc3,,,,
i phone 4s black 10/10 condtion,Gujranwala,12:16 AM,http://olx.com.pk/item/i-phone-4s-black-10-10-condtion-IDTKu1w.html#4df6382dc3,,,,
Lg optimus180 f,Kasur,12:16 AM,http://olx.com.pk/item/lg-optimus180-f-IDTKu1F.html#4df6382dc3,,,,
motorola droid razr xt912 good condition set,Karachi,12:16 AM,http://olx.com.pk/item/motorola-droid-razr-xt912-good-condition-set-IDTKu6r.html#4df6382dc3,,,,
QMobile good Price,Karachi,12:16 AM,http://olx.com.pk/item/qmobile-good-price-IDTKu8p.html#4df6382dc3,,,,
samasung galaxy note 4.,Lahore,12:16 AM,http://olx.com.pk/item/samasung-galaxy-note-4-IDTKu9L.html#4df6382dc3,,,,
Samsung S6 Edge Plus,Multan,12:16 AM,http://olx.com.pk/item/samsung-s6-edge-plus-IDTKu9P.html#4df6382dc3,,,,
samsung s4 gti 9500,Faisalabad,12:16 AM,http://olx.com.pk/item/samsung-s4-gti-9500-IDTKuax.html#4df6382dc3,,,,
title,city,date,detailLink,,,,
Nexus 5 White 16gb LTE version with Box and Accessories,Lahore,12:16 AM,http://olx.com.pk/item/nexus-5-white-16gb-lte-version-with-box-and-accessories-IDTKuaR.html#f4dd48b4d6,,,,
"Lg g2 32GB,2GB ram",Pakpattan,12:16 AM,http://olx.com.pk/item/lg-g2-32gb-2gb-ram-IDTKuaT.html#f4dd48b4d6,,,,
Rivo P18 with front flash,Islamabad,12:16 AM,http://olx.com.pk/item/rivo-p18-with-front-flash-IDTKubh.html#f4dd48b4d6,,,,
Qtab q100 black,Lahore,12:16 AM,http://olx.com.pk/item/qtab-q100-black-IDTKuef.html#f4dd48b4d6,,,,
Samsang Galaxsy SL Super Clear LCD,Karachi,12:16 AM,http://olx.com.pk/item/samsang-galaxsy-sl-super-clear-lcd-IDTKufj.html#f4dd48b4d6,,,,
QMobile I5 In Very Good Condition,Karachi,12:16 AM,http://olx.com.pk/item/qmobile-i5-in-very-good-condition-IDTKufr.html#f4dd48b4d6,,,,
Sony xperia z waterproof,Hyderabad,12:16 AM,http://olx.com.pk/item/sony-xperia-z-waterproof-IDTKRw7.html#f4dd48b4d6,,,,
Samsung Galaxy Tab 4 7.0 Original,Karachi,12:16 AM,http://olx.com.pk/item/samsung-galaxy-tab-4-7-0-original-IDTKRv9.html#f4dd48b4d6,,,,
Samsung Galaxy S 3 T999,Karachi,12:16 AM,http://olx.com.pk/item/samsung-galaxy-s-3-t999-IDTKRxn.html#f4dd48b4d6,,,,
Sumsung galaxy core 2 good condition,Lahore,12:16 AM,http://olx.com.pk/item/sumsung-galaxy-core-2-good-condition-IDTKRxx.html#f4dd48b4d6,,,,
HUAWEI Y220 4 sell,Rawalpindi,12:16 AM,http://olx.com.pk/item/huawei-y220-4-sell-IDTKRAb.html#f4dd48b4d6,,,,
Sky Iron 2 910 10/9.5 original pics attached,Lahore,12:16 AM,http://olx.com.pk/item/sky-iron-2-910-10-9-5-original-pics-attached-IDTKRBx.html#f4dd48b4d6,,,,
Selling Samsung Galaxy Grand Neo,Quetta,12:16 AM,http://olx.com.pk/item/selling-samsung-galaxy-grand-neo-IDTKRDP.html#f4dd48b4d6,,,,
LG orignl 2 ampire chargr. .,Faisalabad,12:16 AM,http://olx.com.pk/item/lg-orignl-2-ampire-chargr-IDTKRFW.html#f4dd48b4d6,,,,
i want to sell my q mobile,Hyderabad,12:16 AM,http://olx.com.pk/item/i-want-to-sell-my-q-mobile-IDTKRGD.html#f4dd48b4d6,,,,
QMobile i5 in best condition,Rawalpindi,12:16 AM,http://olx.com.pk/item/qmobile-i5-in-best-condition-IDTKRIP.html#f4dd48b4d6,,,,
Q mobile noir x 6,Multan,12:16 AM,http://olx.com.pk/item/q-mobile-noir-x-6-IDTKRK5.html#f4dd48b4d6,,,,
Nokia Lumia 720,Abbottabad,12:16 AM,http://olx.com.pk/item/nokia-lumia-720-IDTKRKZ.html#f4dd48b4d6,,,,
Mobile available,Rawalpindi,12:16 AM,http://olx.com.pk/item/mobile-available-IDTLgep.html#f4dd48b4d6,,,,
Mobile safety clip,Karachi,12:16 AM,http://olx.com.pk/item/mobile-safety-clip-IDTLgfZ.html#f4dd48b4d6,,,,
Mobile in good condition,Rawalpindi,12:16 AM,http://olx.com.pk/item/mobile-in-good-condition-IDTLgiR.html#f4dd48b4d6,,,,
I want sell Q x6i only 4000 rs . bilkul new hai 3 G enable hai,Rawalpindi,12:16 AM,http://olx.com.pk/item/i-want-sell-q-x6i-only-4000-rs-bilkul-new-hai-3-g-enable-hai-IDTLrTf.html#f4dd48b4d6,,,,
Lg G2 excellent condition,Islamabad,12:16 AM,http://olx.com.pk/item/lg-g2-excellent-condition-IDTLshh.html#f4dd48b4d6,,,,
Charging Dock for Apple iPhone,Karachi,12:16 AM,http://olx.com.pk/item/charging-dock-for-apple-iphone-IDTevV1.html#f4dd48b4d6,,,,
Iphone 5 64gb factory unlocked,Mirpur,12:16 AM,http://olx.com.pk/item/iphone-5-64gb-factory-unlocked-IDTKtwX.html#f4dd48b4d6,,,,
Oneplus one With full accessories and box,Peshawar,12:15 AM,http://olx.com.pk/item/oneplus-one-with-full-accessories-and-box-IDTuwkH.html#f4dd48b4d6,,,,
dany genius tab 2,Karachi,12:15 AM,http://olx.com.pk/item/dany-genius-tab-2-IDTLsLZ.html#f4dd48b4d6,,,,
q Mobile L1 typing,Multan,12:15 AM,http://olx.com.pk/item/q-mobile-l1-typing-IDTLsMw.html#f4dd48b4d6,,,,
qmobile x2 full ok full sa 10/10 condition,Rawalpindi,12:15 AM,http://olx.com.pk/item/qmobile-x2-full-ok-full-sa-10-10-condition-IDTLsLT.html#f4dd48b4d6,,,,
Samsung Galaxy s4 black gold,Multan,12:15 AM,http://olx.com.pk/item/samsung-galaxy-s4-black-gold-IDTy1tp.html#f4dd48b4d6,,,,
"Lg optms 180,good condtion long bettry timing",Multan,12:14 AM,http://olx.com.pk/item/lg-optms-180-good-condtion-long-bettry-timing-IDTuEb3.html#f4dd48b4d6,,,,
sony xperia z3 d6603 lush,Rawalpindi,12:14 AM,http://olx.com.pk/item/sony-xperia-z3-d6603-lush-IDTLsLf.html#f4dd48b4d6,,,,
Sony Xperia SP 4g lte,Multan,12:14 AM,http://olx.com.pk/item/sony-xperia-sp-4g-lte-IDSLSkL.html#f4dd48b4d6,,,,
"Nokia 3310 in 550 only \read add carefully\""""",Lahore,12:14 AM,http://olx.com.pk/item/nokia-3310-in-550-only-read-add-carefully-IDT6c3r.html#f4dd48b4d6,,,,
Qmobile A910 golden,Sialkot,12:13 AM,http://olx.com.pk/item/qmobile-a910-golden-IDTL7vZ.html#f4dd48b4d6,,,,
samsung a5 exchang 2gb ram 32gb rom 10/10,Peshawar,12:13 AM,http://olx.com.pk/item/samsung-a5-exchang-2gb-ram-32gb-rom-10-10-IDTLsLr.html#f4dd48b4d6,,,,
"Samsung Grand Max 3 G, 4 G Supported, 2 GB Ram, 1 and Half Day Battery",Rawalpindi,12:11 AM,http://olx.com.pk/item/samsung-grand-max-3-g-4-g-supported-2-gb-ram-1-and-half-day-battery-IDTIO4j.html#f4dd48b4d6,,,,
Galaxy Grand Prime,Mardan,12:09 AM,http://olx.com.pk/item/galaxy-grand-prime-IDTL0Vp.html#f4dd48b4d6,,,,
Qmobile i5 Awxome set,Hyderabad,12:09 AM,http://olx.com.pk/item/qmobile-i5-awxome-set-IDTfbV3.html#f4dd48b4d6,,,,
title,city,date,detailLink,,,,
samsung galaxy s5 g900t,Karachi,12:09 AM,http://olx.com.pk/item/samsung-galaxy-s5-g900t-IDTLsLb.html#6154cc17c2,,,,
Samsung Galaxy E7 for sell,Sialkot,12:08 AM,http://olx.com.pk/item/samsung-galaxy-e7-for-sell-IDTLsLF.html#6154cc17c2,,,,
Motorola Droid Razr Maxx HD - 10/10 - 3300mah battery,Rawalpindi,12:07 AM,http://olx.com.pk/item/motorola-droid-razr-maxx-hd-10-10-3300mah-battery-IDTLsKT.html#6154cc17c2,,,,
Lenovo S60 full Genion phone,Lahore,12:07 AM,http://olx.com.pk/item/lenovo-s60-full-genion-phone-IDTLsM7.html#6154cc17c2,,,,
Iphone 4s black jv,Attock,12:07 AM,http://olx.com.pk/item/iphone-4s-black-jv-IDTLsL5.html#6154cc17c2,,,,
Nokia lumia 520,Lahore,12:05 AM,http://olx.com.pk/item/nokia-lumia-520-IDTLsK9.html#6154cc17c2,,,,
nokia 3310 geniune battery in 320 only,Lahore,12:05 AM,http://olx.com.pk/item/nokia-3310-geniune-battery-in-320-only-IDTuA3W.html#6154cc17c2,,,,
Sumsung Galxy model Shv E220s new Model.,Hyderabad,12:05 AM,http://olx.com.pk/item/sumsung-galxy-model-shv-e220s-new-model-IDTGn6L.html#6154cc17c2,,,,
Nokia 5233 In good condition,Rawalpindi,12:05 AM,http://olx.com.pk/item/nokia-5233-in-good-condition-IDTLsK5.html#6154cc17c2,,,,
samsung grand 2,Faisalabad,12:05 AM,http://olx.com.pk/item/samsung-grand-2-IDTLsL3.html#6154cc17c2,,,,
Samsung galaxy Note 3 For sel 32 Gb,Rawalpindi,12:05 AM,http://olx.com.pk/item/samsung-galaxy-note-3-for-sel-32-gb-IDTLsKF.html#6154cc17c2,,,,
Q mobile noir A209,Multan,12:05 AM,http://olx.com.pk/item/q-mobile-noir-a209-IDTLsKZ.html#6154cc17c2,,,,
Qmobile z8 in 6 month warranty,Rawalpindi,12:04 AM,http://olx.com.pk/item/qmobile-z8-in-6-month-warranty-IDTLsJx.html#6154cc17c2,,,,
Huawei U8665 in very good condition,Wah,12:04 AM,http://olx.com.pk/item/huawei-u8665-in-very-good-condition-IDTLsKh.html#6154cc17c2,,,,
P8lite 10/10 entry 22September 2016 y2k by,Multan,12:04 AM,http://olx.com.pk/item/p8lite-10-10-entry-22september-2016-y2k-by-IDTLsJn.html#6154cc17c2,,,,
I Phone 5 JV 16 GB Exchange With I phone 5 white JV or FU,Lahore,12:03 AM,http://olx.com.pk/item/i-phone-5-jv-16-gb-exchange-with-i-phone-5-white-jv-or-fu-IDTLsIX.html#6154cc17c2,,,,
Motorola Droid Mini,Karachi,12:03 AM,http://olx.com.pk/item/motorola-droid-mini-IDTLsJw.html#6154cc17c2,,,,
Slll i9300 10/10 cond with charger pouch n handfree only 11000/- final,Karachi,12:02 AM,http://olx.com.pk/item/slll-i9300-10-10-cond-with-charger-pouch-n-handfree-only-11000-final-IDTKYor.html#6154cc17c2,,,,
Samsung galaxy S3,Karachi,12:02 AM,http://olx.com.pk/item/samsung-galaxy-s3-IDTKfQT.html#6154cc17c2,,,,
Gmobile m9000 in 1350 only with box and data cable,Lahore,12:02 AM,http://olx.com.pk/item/gmobile-m9000-in-1350-only-with-box-and-data-cable-IDT6FKf.html#6154cc17c2,,,,
Huawein G610-U20!Dual-Sim!Read full ad!,Rawalpindi,12:02 AM,http://olx.com.pk/item/huawein-g610-u20-dual-sim-read-full-ad-IDTLsIb.html#6154cc17c2,,,,
Qmobile Z8 good condtion,Jhelum,12:01 AM,http://olx.com.pk/item/qmobile-z8-good-condtion-IDTLsIx.html#6154cc17c2,,,,
Nokia E5 Nokia E5,Chishtian Mandi,12:01 AM,http://olx.com.pk/item/nokia-e5-nokia-e5-IDTLsHJ.html#6154cc17c2,,,,
Nokia 206 white dual sim mobile,Lahore,12:01 AM,http://olx.com.pk/item/nokia-206-white-dual-sim-mobile-IDTLsIz.html#6154cc17c2,,,,
Nokia 1280 bilkol set mobile hai,Quetta,12:01 AM,http://olx.com.pk/item/nokia-1280-bilkol-set-mobile-hai-IDTLsIr.html#6154cc17c2,,,,
Lg Google NeXuS 5,Multan,12:01 AM,http://olx.com.pk/item/lg-google-nexus-5-IDTLsHp.html#6154cc17c2,,,,
amsung A3 . Exchange possible with Iphone 5s i will pay the differen,Mardan,12:01 AM,http://olx.com.pk/item/amsung-a3-exchange-possible-with-iphone-5s-i-will-pay-the-differen-IDTLsG5.html#6154cc17c2,,,,
Samsung Galaxy S4 mini 9.5/10,Lahore,12:00 AM,http://olx.com.pk/item/samsung-galaxy-s4-mini-9-5-10-IDTLsIf.html#6154cc17c2,,,,
Iphone 5 16gb 10/10 only cash,Rawalpindi,12:00 AM,http://olx.com.pk/item/iphone-5-16gb-10-10-only-cash-IDTLsDp.html#6154cc17c2,,,,
iphone 4s good condition,Lahore,Yesterday,http://olx.com.pk/item/iphone-4s-good-condition-IDTLsIF.html#6154cc17c2,,,,
matrolla mobile XT912,Multan,Yesterday,http://olx.com.pk/item/matrolla-mobile-xt912-IDTLsHd.html#6154cc17c2,,,,
Samsung Galaxy Tab 3 7.0 WiFi SM-T210 10/10 CONDITION,Rawalpindi,Yesterday,http://olx.com.pk/item/samsung-galaxy-tab-3-7-0-wifi-sm-t210-10-10-condition-IDTLsG7.html#6154cc17c2,,,,
"Huawei P8 lite,16GB,gold colour.",Islamabad,Yesterday,http://olx.com.pk/item/huawei-p8-lite-16gb-gold-colour-IDTLsHH.html#6154cc17c2,,,,
Huawwei p8 lite,Multan,Yesterday,http://olx.com.pk/item/huawwei-p8-lite-IDTLsFn.html#6154cc17c2,,,,
Qmobile noir a900 white in 9.8/10 condition,Lahore,Yesterday,http://olx.com.pk/item/qmobile-noir-a900-white-in-9-8-10-condition-IDTLsI1.html#6154cc17c2,,,,
Q mobile S2 read add,Peshawar,Yesterday,http://olx.com.pk/item/q-mobile-s2-read-add-IDTLsHl.html#6154cc17c2,,,,
back cover for samsung galaxy s5,Karachi,Yesterday,http://olx.com.pk/item/back-cover-for-samsung-galaxy-s5-IDTtCe3.html#6154cc17c2,,,,
Samsung galaxy s3 i9300 10/10 cond ( umber browne coloue ),Karachi,Yesterday,http://olx.com.pk/item/samsung-galaxy-s3-i9300-10-10-cond-umber-browne-coloue-IDTKS6T.html#6154cc17c2,,,,
"Iphon 4S, 16 GB, Batery time Good, JV All Ntwrk Sported Orgnal Charger",Rawalpindi,Yesterday,http://olx.com.pk/item/iphon-4s-16-gb-batery-time-good-jv-all-ntwrk-sported-orgnal-charger-IDTKfrD.html#6154cc17c2,,,,
title,city,date,detailLink,,,,
LG G3 selling for cheap!,Karachi,Yesterday,http://olx.com.pk/item/lg-g3-selling-for-cheap-IDTIUZh.html#deae06a97e,,,,
Metal Braided Cable For All Android Phones,Karachi,Yesterday,http://olx.com.pk/item/metal-braided-cable-for-all-android-phones-IDTuRAt.html#deae06a97e,,,,
Samsung s4 gt i9500 10/9 condition,Rawalpindi,Yesterday,http://olx.com.pk/item/samsung-s4-gt-i9500-10-9-condition-IDTLqRH.html#deae06a97e,,,,
PowerAdd Apollo 7200mAh Solar Panel Power Bank.,Karachi,Yesterday,http://olx.com.pk/item/poweradd-apollo-7200mah-solar-panel-power-bank-IDThjux.html#deae06a97e,,,,
Fancy back pouch for samsung galaxy s4,Karachi,Yesterday,http://olx.com.pk/item/fancy-back-pouch-for-samsung-galaxy-s4-IDTtC77.html#deae06a97e,,,,
Samsung Galaxy Note 3 Tmobile,Karachi,Yesterday,http://olx.com.pk/item/samsung-galaxy-note-3-tmobile-IDTLsHL.html#deae06a97e,,,,
Ring Grip for i-phone & Samsung with logo,Karachi,Yesterday,http://olx.com.pk/item/ring-grip-for-i-phone-samsung-with-logo-IDTuRM3.html#deae06a97e,,,,
Samsung Note 3 Neo SM-N7505,Lahore,Yesterday,http://olx.com.pk/item/samsung-note-3-neo-sm-n7505-IDTLsHw.html#deae06a97e,,,,
samsung galaxy note 3,Multan,Yesterday,http://olx.com.pk/item/samsung-galaxy-note-3-IDTLsHn.html#deae06a97e,,,,
original note 3 wid 2 days gauratee.no exchng,Rawalpindi,Yesterday,http://olx.com.pk/item/original-note-3-wid-2-days-gauratee-no-exchng-IDTLsH7.html#deae06a97e,,,,
Apple iphone 4 scrachless phone in chakwal,Rawalpindi,Yesterday,http://olx.com.pk/item/apple-iphone-4-scrachless-phone-in-chakwal-IDTLsIh.html#deae06a97e,,,,
Huawei y520-u22,Karachi,Yesterday,http://olx.com.pk/item/huawei-y520-u22-IDTLsI5.html#deae06a97e,,,,
iphone 4 in excellent condition,Muzaffarabad,Yesterday,http://olx.com.pk/item/iphone-4-in-excellent-condition-IDTLsGW.html#deae06a97e,,,,
Nokia Asha 200 white Dual Sim,Lahore,Yesterday,http://olx.com.pk/item/nokia-asha-200-white-dual-sim-IDTLsF9.html#deae06a97e,,,,
Sumsung glaxy 4gLTE ORIGNAL BRANd shv e220s,Hyderabad,Yesterday,http://olx.com.pk/item/sumsung-glaxy-4glte-orignal-brand-shv-e220s-IDTH3zJ.html#deae06a97e,,,,
Iphone5 white 16gb,Lahore,Yesterday,http://olx.com.pk/item/iphone5-white-16gb-IDTLs8X.html#deae06a97e,,,,
Galaxy j5 full warranty black colour.,Lahore,Yesterday,http://olx.com.pk/item/galaxy-j5-full-warranty-black-colour-IDTLsFZ.html#deae06a97e,,,,
Samsung j1glaxy DUOS,Karachi,Yesterday,http://olx.com.pk/item/samsung-j1glaxy-duos-IDTLsFN.html#deae06a97e,,,,
samsung j1 full warrenty and accessories,Lahore,Yesterday,http://olx.com.pk/item/samsung-j1-full-warrenty-and-accessories-IDTLsFh.html#deae06a97e,,,,
Iphone 5 factory unlock Golden back,Rawalpindi,Yesterday,http://olx.com.pk/item/iphone-5-factory-unlock-golden-back-IDTLsGb.html#deae06a97e,,,,
Apple i phone 5,Rawalpindi,Yesterday,http://olx.com.pk/item/apple-i-phone-5-IDTLsFX.html#deae06a97e,,,,
5V = 2A Charger With Micro Usb Cable For Samsung Mobiles,Karachi,Yesterday,http://olx.com.pk/item/5v-2a-charger-with-micro-usb-cable-for-samsung-mobiles-IDTgVcH.html#deae06a97e,,,,
Htc one m7 32gb,Lahore,Yesterday,http://olx.com.pk/item/htc-one-m7-32gb-IDTLsEr.html#deae06a97e,,,,
LG G Flex 32gb in an Excellent Condition,Karachi,Yesterday,http://olx.com.pk/item/lg-g-flex-32gb-in-an-excellent-condition-IDTLsEW.html#deae06a97e,,,,
"Universal ok stand for all kind of SmartPhones,MobilePhonesandEreaders",Karachi,Yesterday,http://olx.com.pk/item/universal-ok-stand-for-all-kind-of-smartphones-mobilephonesandereaders-IDTeOc7.html#deae06a97e,,,,
Lg note 1-f100 in good condition,Karachi,Yesterday,http://olx.com.pk/item/lg-note-1-f100-in-good-condition-IDTLsER.html#deae06a97e,,,,
LG G3 LTE 4G 32GB veri good new condition,Karachi,Yesterday,http://olx.com.pk/item/lg-g3-lte-4g-32gb-veri-good-new-condition-IDTLsEd.html#deae06a97e,,,,
Q mobile noir i10 in good condition.,Rawalpindi,Yesterday,http://olx.com.pk/item/q-mobile-noir-i10-in-good-condition-IDTLsEn.html#deae06a97e,,,,
Huawei mobile G8,Lahore,Yesterday,http://olx.com.pk/item/huawei-mobile-g8-IDTLsE7.html#deae06a97e,,,,
Huawei ascend G7 available,Rawalpindi,Yesterday,http://olx.com.pk/item/huawei-ascend-g7-available-IDTLsDX.html#deae06a97e,,,,
Samsung Note3 N900,Karachi,Yesterday,http://olx.com.pk/item/samsung-note3-n900-IDTHeCR.html#deae06a97e,,,,
Huawei p8lite :),Kohat,Yesterday,http://olx.com.pk/item/huawei-p8lite-IDTLsDw.html#deae06a97e,,,,
Samsung Galaxy S5 Gold SCRATCHLESS,Karachi,Yesterday,http://olx.com.pk/item/samsung-galaxy-s5-gold-scratchless-IDTLsDz.html#deae06a97e,,,,
A-380 Inspire Mobile 3G 5 Inches HD display complete saman 9.5/10,Karachi,Yesterday,http://olx.com.pk/item/a-380-inspire-mobile-3g-5-inches-hd-display-complete-saman-9-5-10-IDTDYPL.html#deae06a97e,,,,
Apple iphone 4s 16gb,Sadiqabad,Yesterday,http://olx.com.pk/item/apple-iphone-4s-16gb-IDTLsEx.html#deae06a97e,,,,
HTC one M8 mobile,Rawalpindi,Yesterday,http://olx.com.pk/item/htc-one-m8-mobile-IDTCcUH.html#deae06a97e,,,,
Universal car mobileholder,Karachi,Yesterday,http://olx.com.pk/item/universal-car-mobileholder-IDTo2mN.html#deae06a97e,,,,
BlackBerry z3 in 9/10 condtion with box exchange posibal,Gujrat,Yesterday,http://olx.com.pk/item/blackberry-z3-in-9-10-condtion-with-box-exchange-posibal-IDTLsDj.html#deae06a97e,,,,
huawei p6 10/10 condition,Faisalabad,Yesterday,http://olx.com.pk/item/huawei-p6-10-10-condition-IDTLsCt.html#deae06a97e,,,,
title,city,date,detailLink,,,,
Samsung Galaxy A5 Covers,Peshawar,Yesterday,http://olx.com.pk/item/samsung-galaxy-a5-covers-IDTLsCn.html#48ce7efbbe,,,,
Samsung galaxy s5 g900f 4g LTE,Lahore,Yesterday,http://olx.com.pk/item/samsung-galaxy-s5-g900f-4g-lte-IDTLsD7.html#48ce7efbbe,,,,
iphone 6 (16 GB) factory unlocked,Lahore,Yesterday,http://olx.com.pk/item/iphone-6-16-gb-factory-unlocked-IDTLsCx.html#48ce7efbbe,,,,
S4 American 4g model 110% orignal,Lahore,Yesterday,http://olx.com.pk/item/s4-american-4g-model-110-orignal-IDTLsC9.html#48ce7efbbe,,,,
Samsung glaxy note 3,Lahore,Yesterday,http://olx.com.pk/item/samsung-glaxy-note-3-IDTLsBT.html#48ce7efbbe,,,,
Samsumg s6 edge 64 gb,Sialkot,Yesterday,http://olx.com.pk/item/samsumg-s6-edge-64-gb-IDTHuW7.html#48ce7efbbe,,,,
QMobile A300 Complete Accessories,Karachi,Yesterday,http://olx.com.pk/item/qmobile-a300-complete-accessories-IDTpbvZ.html#48ce7efbbe,,,,
S4 quite really good set,Kohat,Yesterday,http://olx.com.pk/item/s4-quite-really-good-set-IDTLsBN.html#48ce7efbbe,,,,
Fancy back cover for samsung galaxy note2,Karachi,Yesterday,http://olx.com.pk/item/fancy-back-cover-for-samsung-galaxy-note2-IDTtCcj.html#48ce7efbbe,,,,
iphone 4 WHITE 16 GB factory UNLOCK icloud unlock 9/10going cheap,Rawalpindi,Yesterday,http://olx.com.pk/item/iphone-4-white-16-gb-factory-unlock-icloud-unlock-9-10going-cheap-IDTLsBj.html#48ce7efbbe,,,,
Galaxy grand prime,Islamabad,Yesterday,http://olx.com.pk/item/galaxy-grand-prime-IDTKtS7.html#48ce7efbbe,,,,
Galaxay note 1 32 mamory 1 gb ram,Karachi,Yesterday,http://olx.com.pk/item/galaxay-note-1-32-mamory-1-gb-ram-IDTKtUT.html#48ce7efbbe,,,,
samsung s4 double size bettry 5800 mah,Faisalabad,Yesterday,http://olx.com.pk/item/samsung-s4-double-size-bettry-5800-mah-IDTKtWw.html#48ce7efbbe,,,,
NOKIa AsHa 305...,Hyderabad,Yesterday,http://olx.com.pk/item/nokia-asha-305-IDTKtVf.html#48ce7efbbe,,,,
Samsung Galaxy s4 i9505 in Excellent Condition!!!,Lahore,Yesterday,http://olx.com.pk/item/samsung-galaxy-s4-i9505-in-excellent-condition-IDTKtVz.html#48ce7efbbe,,,,
motrolla driod razer 912 only for sal,Lahore,Yesterday,http://olx.com.pk/item/motrolla-driod-razer-912-only-for-sal-IDTKtYD.html#48ce7efbbe,,,,
Q mob e 787 in very gud condition,Lahore,Yesterday,http://olx.com.pk/item/q-mob-e-787-in-very-gud-condition-IDTKRdN.html#48ce7efbbe,,,,
LG g pro 2 WHITE,Karachi,Yesterday,http://olx.com.pk/item/lg-g-pro-2-white-IDTKRfB.html#48ce7efbbe,,,,
Touchmate windows mini matrix,Islamabad,Yesterday,http://olx.com.pk/item/touchmate-windows-mini-matrix-IDTKRhh.html#48ce7efbbe,,,,
Q m90 with all accesories with warranty,Quetta,Yesterday,http://olx.com.pk/item/q-m90-with-all-accesories-with-warranty-IDTKRhN.html#48ce7efbbe,,,,
Working N cinditin r excellent 2 days betry tim Andriloid 4.4 h d cam,Lahore,Yesterday,http://olx.com.pk/item/working-n-cinditin-r-excellent-2-days-betry-tim-andriloid-4-4-h-d-cam-IDTKRiZ.html#48ce7efbbe,,,,
I want sell this and take new one,Karachi,Yesterday,http://olx.com.pk/item/i-want-sell-this-and-take-new-one-IDTKRlR.html#48ce7efbbe,,,,
Samsung core prime 361,Multan,Yesterday,http://olx.com.pk/item/samsung-core-prime-361-IDTKRlX.html#48ce7efbbe,,,,
Motorola xt 1056,Lahore,Yesterday,http://olx.com.pk/item/motorola-xt-1056-IDTKRn7.html#48ce7efbbe,,,,
Nokia1280 with genuine assessory,Faisalabad,Yesterday,http://olx.com.pk/item/nokia1280-with-genuine-assessory-IDTKRoh.html#48ce7efbbe,,,,
Iphone 4s 32gb FU Exchange with 5s or iphone 6,Islamabad,Yesterday,http://olx.com.pk/item/iphone-4s-32gb-fu-exchange-with-5s-or-iphone-6-IDTL0kh.html#48ce7efbbe,,,,
